,Plot,Plot.code,Classification,GS.Type,Site.Type,Site.Code,Genus.Code,Species.Code,Cultivar.Code,Species.Latin,Species.Common,DBH,Native_SLL,Native_ETF,Origin.Source,Comments
634,UQAM,3,Public,Streets,S,S2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,9.6,N,Y,USDA/TC/LM,
656,UQAM,3,Public,Streets,S,S2005,ZE,ZESE,ZESE,Zelkova serrata,Japanese elm,9.6,N,N,USDA/TC/Mortens,
716,UQAM,3,Public,Streets,S,S2009,MA,MA,MA,Magnolia x ,,9.6,N,N,NA,
722,UQAM,3,Public,Streets,S,S2009,MA,MA,MA,Magnolia x ,,9.6,N,N,NA,
726,UQAM,3,Public,Streets,S,S2009,MA,MA,MA,Magnolia x ,,9.6,N,N,NA,
1296,UQAM,3,Private,Private Yards,Y,Y2020,AC,ACPL,ACPL,Acer platanoides,Norway Maple,9.6,N,N,USDA/TC,
57,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,9.5,Y,Y,USDA/TC/LM,
436,UQAM,3,Private,Institutional,I,I2009,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,9.5,N,Y,USDA/LM,
723,UQAM,3,Public,Streets,S,S2009,MA,MA,MA,Magnolia x ,,9.5,N,N,NA,
1185,UQAM,3,Private,Private Yards,Y,Y2002,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,9.5,Y,Y,USDA/TC/LM,
1191,UQAM,3,Private,Private Yards,Y,Y2002,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,9.5,Y,Y,USDA/TC/LM,
33,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,9.4,Y,Y,USDA/TC/LM,
51,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,9.4,Y,Y,USDA/TC/LM,
641,UQAM,3,Public,Streets,S,S2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,9.4,N,Y,USDA/TC/LM,
37,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,9.3,Y,Y,USDA/TC/LM,
79,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,9.3,Y,Y,USDA/TC/LM,
326,UQAM,3,Private,Institutional,I,I2007,UL,ULAM,ULAM,Ulmus americana,White Elm,9.3,Y,Y,USDA/TC/LM,
1099,UQAM,3,Public,Streets,S,S2066,QU,QUMA,QUMA,Quercus macrocarpa,Bur Oak,9.3,Y,Y,USDA/TC/LM/NRC,
1411,UQAM,3,Private,Private Yards,Y,Y2061,SY,SYRE,SYRE,Syringa reticulata,Japanese Tree Lilac,9.3,N,N,USDA/Mortens,
1484,UQAM,3,Private,Private Yards,Y,Y2092,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,9.3,N,N,USDA/TC/LM,
305,UQAM,3,Private,Institutional,I,I2007,UL,ULAM,ULAM,Ulmus americana,White Elm,9.2,Y,Y,USDA/TC/LM,
361,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,9.2,N,N,NA,
415,UQAM,3,Private,Institutional,I,I2009,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,9.2,N,Y,USDA/LM,
588,UQAM,3,Public,Parks,P,P2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,9.2,N,Y,USDA/TC/LM,
905,UQAM,3,Public,Streets,S,S2030,QU,QURU,QURU,Quercus rubra,Red Oak,9.2,Y,Y,TC/LM,
1286,UQAM,3,Private,Private Yards,Y,Y2016,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,9.2,Y,Y,USDA/TC/LM,
1434,UQAM,3,Private,Private Yards,Y,Y2075,SY,SYME,SYME,Syringa meyeri,Korean Lilac,9.2,N,N,Missouri Botanical Garden,
31,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,9.1,Y,Y,USDA/TC/LM,
144,UQAM,3,Private,Institutional,I,I2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,9.1,N,Y,USDA/TC/LM/Mortens,
167,UQAM,3,Private,Institutional,I,I2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,9.1,N,Y,USDA/TC/LM/Mortens,
718,UQAM,3,Public,Streets,S,S2009,MA,MA,MA,Magnolia x ,,9.1,N,N,NA,
798,UQAM,3,Public,Streets,S,S2016,AC,ACPL,ACPL,Acer platanoides,Norway Maple,9.1,N,N,USDA/TC,
874,UQAM,3,Public,Streets,S,S2026,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',9.1,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
306,UQAM,3,Private,Institutional,I,I2007,PH,PHAM,PHAM,Phellodendron amurensis,Amur Cork tree,9,N,N,TC/Mortens,
317,UQAM,3,Private,Institutional,I,I2007,UL,ULAM,ULAM,Ulmus americana,White Elm,9,Y,Y,USDA/TC/LM,
322,UQAM,3,Private,Institutional,I,I2007,PH,PHAM,PHAM,Phellodendron amurensis,Amur Cork tree,9,N,N,TC/Mortens,
807,UQAM,3,Public,Streets,S,S2017,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,9,N,Y,USDA/LM,
1364,UQAM,3,Private,Private Yards,Y,Y2037,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,9,N,Y,USDA/TC/LM/Mortens,
50,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,8.9,Y,Y,USDA/TC/LM,
53,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,8.9,Y,Y,USDA/TC/LM,
254,UQAM,3,Private,Institutional,I,I2005,PR,PRSE,PRSE,Prunus Serotina,Black Cherry,8.9,Y,Y,USDA/TC/LM,
332,UQAM,3,Private,Institutional,I,I2007,UL,ULAM,ULAM,Ulmus americana,White Elm,8.9,Y,Y,USDA/TC/LM,
829,UQAM,3,Public,Streets,S,S2019,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,8.9,N,N,Mortens,
831,UQAM,3,Public,Streets,S,S2019,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,8.9,N,N,Mortens,
896,UQAM,3,Public,Streets,S,S2030,QU,QURU,QURU,Quercus rubra,Red Oak,8.9,Y,Y,TC/LM,
1213,UQAM,3,Private,Private Yards,Y,Y2003,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,8.9,N,Y,USDA/TC/LM/Mortens,
46,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,8.8,Y,Y,USDA/TC/LM,
206,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,8.8,N,Y,USDA/LM,
174,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,8.7,N,Y,USDA/LM,
209,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,8.7,N,Y,USDA/LM,
311,UQAM,3,Private,Institutional,I,I2007,PH,PHAM,PHAM,Phellodendron amurensis,Amur Cork tree,8.7,N,N,TC/Mortens,
331,UQAM,3,Private,Institutional,I,I2007,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,8.7,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
824,UQAM,3,Public,Streets,S,S2019,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,8.7,N,N,Mortens,
827,UQAM,3,Public,Streets,S,S2019,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,8.7,N,N,Mortens,
985,UQAM,3,Public,Streets,S,S2046,UL,ULMO,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,8.7,N,N,Mortons,
1330,UQAM,3,Private,Private Yards,Y,Y2031,SY,SYVU,SYVU,Syringa Vulgaris ,Common Lilac,8.7,N,N,USDA/TC/Mortens,
139,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,8.6,N,Y,USDA/LM,
382,UQAM,3,Private,Institutional,I,I2009,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,8.6,Y,Y,USDA/TC/LM,
396,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,8.6,N,N,Mortens/TC/USDA,
443,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,8.6,N,N,NA,
488,UQAM,3,Private,Institutional,I,I2009,AC,ACPL,ACPL,Acer platanoides,Norway Maple,8.6,N,N,USDA/TC,
599,UQAM,3,Public,Parks,P,P2002,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,8.6,N,Y,USDA/LM,
725,UQAM,3,Public,Streets,S,S2009,MA,MA,MA,Magnolia x ,,8.6,N,N,NA,
86,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,8.5,Y,Y,USDA/TC/LM,
111,UQAM,3,Private,Private Yards,Y,Y2105,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,8.5,N,Y,USDA/TC/LM/Mortens,
292,UQAM,3,Private,Institutional,I,I2007,AC,ACGI,ACGI,Acer Ginnala,Armur Maple,8.5,N,N,USDA/TC/Mortens,
303,UQAM,3,Private,Institutional,I,I2007,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,8.5,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
314,UQAM,3,Private,Institutional,I,I2007,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,8.5,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
1217,UQAM,3,Private,Private Yards,Y,Y2003,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,8.5,N,Y,USDA/TC/LM/Mortens,
315,UQAM,3,Private,Institutional,I,I2007,PH,PHAM,PHAM,Phellodendron amurensis,Amur Cork tree,8.4,N,N,TC/Mortens,
319,UQAM,3,Private,Institutional,I,I2007,UL,ULAM,ULAM,Ulmus americana,White Elm,8.4,Y,Y,USDA/TC/LM,
325,UQAM,3,Private,Institutional,I,I2007,PH,PHAM,PHAM,Phellodendron amurensis,Amur Cork tree,8.4,N,N,TC/Mortens,
754,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',8.4,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
1141,UQAM,3,Public,Streets,S,S2081,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,8.4,N,N,USDA,
1498,UQAM,3,Private,Private Yards,Y,Y2095,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,8.4,N,N,USDA/TC/LM,
27,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,8.3,Y,Y,USDA/TC/LM,
55,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,8.3,Y,Y,USDA/TC/LM,
77,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,8.3,Y,Y,USDA/TC/LM,
486,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,8.3,N,N,NA,
804,UQAM,3,Public,Streets,S,S2017,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,8.3,N,Y,USDA/LM,
1284,UQAM,3,Private,Private Yards,Y,Y2016,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,8.3,Y,Y,USDA/TC/LM,
41,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,8.2,Y,Y,USDA/TC/LM,
407,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,8.2,N,N,NA,
483,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,8.2,N,N,NA,
720,UQAM,3,Public,Streets,S,S2009,MA,MA,MA,Magnolia x ,,8.2,N,N,NA,
753,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',8.2,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
964,UQAM,3,Public,Streets,S,S2043,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,8.2,N,N,Mortens,
1374,UQAM,3,Private,Private Yards,Y,Y2039,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,8.2,Y,Y,TC/LM,
113,UQAM,3,Pulbic,Alleyway,A,A2003,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,8.1,N,Y,USDA/TC/LM/Mortens,
321,UQAM,3,Private,Institutional,I,I2007,PH,PHAM,PHAM,Phellodendron amurensis,Amur Cork tree,8.1,N,N,TC/Mortens,
329,UQAM,3,Private,Institutional,I,I2007,PH,PHAM,PHAM,Phellodendron amurensis,Amur Cork tree,8.1,N,N,TC/Mortens,
717,UQAM,3,Public,Streets,S,S2009,MA,MA,MA,Magnolia x ,,8.1,N,N,NA,
1160,UQAM,3,Private,Private Yards,Y,Y2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,8.1,N,Y,USDA/TC/LM/Mortens,
1388,UQAM,3,Private,Private Yards,Y,Y2044,SY,SYVU,SYVU,Syringa Vulgaris ,Common Lilac,8.1,N,N,USDA/TC/Mortens,
161,UQAM,3,Private,Institutional,I,I2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,8,N,Y,USDA/TC/LM/Mortens,
173,UQAM,3,Private,Institutional,I,I2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,8,N,Y,USDA/TC/LM/Mortens,
400,UQAM,3,Private,Institutional,I,I2009,PR,PRSE,PRSE,Prunus Serotina,Black Cherry,8,Y,Y,USDA/TC/LM,
833,UQAM,3,Public,Streets,S,S2020,AC,ACPL,ACPL,Acer platanoides,Norway Maple,8,N,N,USDA/TC,
906,UQAM,3,Public,Streets,S,S2030,QU,QURU,QURU,Quercus rubra,Red Oak,8,Y,Y,TC/LM,
1052,UQAM,3,Public,Streets,S,S2057,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,8,N,N,USDA/Mortens,
1164,UQAM,3,Private,Private Yards,Y,Y2001,JU,JUCI,JUCI,Juglans cinerea,Butternut,8,Y,Y,USDA/TC/LM,
1391,UQAM,3,Private,Private Yards,Y,Y2045,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,8,Y,Y,USDA/TC/LM,
1470,UQAM,3,Private,Private Yards,Y,Y2086,MO,MOAL,MOAL,Morus Alba,White Mulberry,8,N,N,USDA/TC/Mortens,
28,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.9,Y,Y,USDA/TC/LM,
39,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.9,Y,Y,USDA/TC/LM,
286,UQAM,3,Private,Institutional,I,I2007,AC,ACGI,ACGI,Acer Ginnala,Armur Maple,7.9,N,N,USDA/TC/Mortens,
287,UQAM,3,Private,Institutional,I,I2007,AC,ACGI,ACGI,Acer Ginnala,Armur Maple,7.9,N,N,USDA/TC/Mortens,
341,UQAM,3,Private,Institutional,I,I2008,QU,QURO,QURO,Quercus robur,English Oak,7.9,N,N,USDA/TC/Mortens,
343,UQAM,3,Private,Institutional,I,I2008,LO,LOTA,LOTA,Lonicera Tatarica ,Tartarian honeysuckle,7.9,N,N,USDA,
365,UQAM,3,Private,Institutional,I,I2009,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,7.9,N,Y,USDA/LM,
372,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,7.9,N,N,NA,
479,UQAM,3,Private,Institutional,I,I2009,PR,PRSE,PRSE,Prunus Serotina,Black Cherry,7.9,Y,Y,USDA/TC/LM,
481,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,7.9,N,N,NA,
810,UQAM,3,Public,Streets,S,S2017,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,7.9,N,Y,USDA/LM,
812,UQAM,3,Public,Streets,S,S2017,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,7.9,N,Y,USDA/LM,
830,UQAM,3,Public,Streets,S,S2019,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,7.9,N,N,Mortens,
1108,UQAM,3,Public,Streets,S,S2067,AC,ACPL,ACPL,Acer platanoides,Norway Maple,7.9,N,N,USDA/TC,
508,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,7.8,N,N,NA,
591,UQAM,3,Public,Parks,P,P2002,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,7.8,N,Y,USDA/LM,
29,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.7,Y,Y,USDA/TC/LM,
288,UQAM,3,Private,Institutional,I,I2007,MA,MA,MA,Magnolia x ,,7.7,N,N,NA,
291,UQAM,3,Private,Institutional,I,I2007,AC,ACGI,ACGI,Acer Ginnala,Armur Maple,7.7,N,N,USDA/TC/Mortens,
302,UQAM,3,Private,Institutional,I,I2007,PH,PHAM,PHAM,Phellodendron amurensis,Amur Cork tree,7.7,N,N,TC/Mortens,
474,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,7.7,N,N,NA,
499,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,7.7,N,N,NA,
963,UQAM,3,Public,Streets,S,S2043,UL,ULCA,ULXXCA,Ulmus X 'Cathedral',,7.7,N,N,NA,
1186,UQAM,3,Private,Private Yards,Y,Y2002,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.7,Y,Y,USDA/TC/LM,
1367,UQAM,3,Private,Private Yards,Y,Y2039,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,7.7,Y,Y,TC/LM,
1390,UQAM,3,Private,Private Yards,Y,Y2045,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.7,Y,Y,USDA/TC/LM,
71,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.6,Y,Y,USDA/TC/LM,
109,UQAM,3,Private,Private Yards,Y,Y2105,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,7.6,N,Y,USDA/TC/LM/Mortens,
217,UQAM,3,Private,Institutional,I,I2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,7.6,N,Y,USDA/TC/LM/Mortens,
255,UQAM,3,Private,Institutional,I,I2005,PR,PRSE,PRSE,Prunus Serotina,Black Cherry,7.6,Y,Y,USDA/TC/LM,
995,UQAM,3,Public,Streets,S,S2048,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,7.6,N,Y,USDA/TC/LM,
1368,UQAM,3,Private,Private Yards,Y,Y2039,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,7.6,Y,Y,TC/LM,
1398,UQAM,3,Private,Private Yards,Y,Y2047,SY,SYRE,SYRE,Syringa reticulata,Japanese Tree Lilac,7.6,N,N,USDA/Mortens,
1492,UQAM,3,Private,Private Yards,Y,Y2094,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,7.6,N,N,USDA/TC/LM,
2,UQAM,3,Private,Private Yards,Y,Y2101,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,7.5,N,N,USDA/TC/LM,
32,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.5,Y,Y,USDA/TC/LM,
100,UQAM,3,Pulbic,Alleyway,A,A2002,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.5,Y,Y,USDA/TC/LM,
195,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,7.5,N,Y,USDA/LM,
913,UQAM,3,Public,Streets,S,S2032,QU,QUBI,QUBI,Quercus bicolor,Swamp White Oak,7.5,Y,Y,USDA/TC/LM/NRC,
1060,UQAM,3,Public,Streets,S,S2057,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',7.5,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
25,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.4,Y,Y,USDA/TC/LM,
213,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,7.4,N,Y,USDA/LM,
334,UQAM,3,Private,Institutional,I,I2008,EL,ELAN,ELAN,Elaeagnus angustifolia,,7.4,N,N,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=279922,
788,UQAM,3,Public,Streets,S,S2014,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,7.4,N,N,Mortens,
803,UQAM,3,Public,Streets,S,S2017,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,7.4,N,Y,USDA/LM,
1399,UQAM,3,Private,Private Yards,Y,Y2048,SY,SYRE,SYRE,Syringa reticulata,Japanese Tree Lilac,7.4,N,N,USDA/Mortens,
232,UQAM,3,Private,Institutional,I,I2002,SY,SYVI,SYVI,Syringa Villlose,Late Lilac,7.3,N,N,Missouri Botanical Garden,
251,UQAM,3,Private,Institutional,I,I2005,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.3,Y,Y,USDA/TC/LM,
273,UQAM,3,Private,Institutional,I,I2006,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.3,Y,Y,USDA/TC/LM,
504,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,7.3,N,N,NA,
594,UQAM,3,Public,Parks,P,P2002,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,7.3,N,Y,USDA/LM,
811,UQAM,3,Public,Streets,S,S2017,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,7.3,Y,Y,USDA/LM/NRC,
1301,UQAM,3,Private,Private Yards,Y,Y2025,JU,JUVI,JUVI,Juniperus virginiana,,7.3,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
1382,UQAM,3,Private,Private Yards,Y,Y2042,MA,MA,MA,Magnolia x ,,7.3,N,N,NA,
403,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,7.2,N,N,NA,
786,UQAM,3,Public,Streets,S,S2013,UL,ULCA,ULXXCA,Ulmus X 'Cathedral',,7.2,N,N,NA,
1109,UQAM,3,Public,Streets,S,S2067,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,7.2,N,N,USDA/Mortens,
1187,UQAM,3,Private,Private Yards,Y,Y2002,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.2,Y,Y,USDA/TC/LM,
1353,UQAM,3,Private,Private Yards,Y,Y2033,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.2,Y,Y,USDA/TC/LM,
1365,UQAM,3,Private,Private Yards,Y,Y2037,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,7.2,N,Y,USDA/TC/LM/Mortens,
1376,UQAM,3,Private,Private Yards,Y,Y2039,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.2,Y,Y,USDA/TC/LM,
1384,UQAM,3,Private,Private Yards,Y,Y2043,SY,SYVU,SYVU,Syringa Vulgaris ,Common Lilac,7.2,N,N,USDA/TC/Mortens,
108,UQAM,3,Private,Private Yards,Y,Y2105,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,7.1,N,Y,USDA/TC/LM/Mortens,
511,UQAM,3,Private,Institutional,I,I2009,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.1,Y,Y,USDA/TC/LM,
1358,UQAM,3,Private,Private Yards,Y,Y2035,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,7.1,N,Y,USDA/TC/LM/Mortens,
122,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,7,N,Y,USDA/LM,
183,UQAM,3,Private,Institutional,I,I2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,7,N,Y,USDA/TC/LM/Mortens,
496,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,7,N,N,NA,
598,UQAM,3,Public,Parks,P,P2002,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,7,N,Y,USDA/LM,
787,UQAM,3,Public,Streets,S,S2014,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,7,N,N,Mortens,
1019,UQAM,3,Public,Streets,S,S2053,UL,ULMO,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,7,N,N,Mortons,
1188,UQAM,3,Private,Private Yards,Y,Y2002,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7,Y,Y,USDA/TC/LM,
1258,UQAM,3,Private,Private Yards,Y,Y2005,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,7,N,Y,USDA/TC/LM,
1372,UQAM,3,Private,Private Yards,Y,Y2039,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,7,Y,Y,TC/LM,
1499,UQAM,3,Private,Private Yards,Y,Y2095,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,7,N,N,USDA/TC/LM,
30,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,6.9,Y,Y,USDA/TC/LM,
44,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,6.9,Y,Y,USDA/TC/LM,
70,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,6.9,Y,Y,USDA/TC/LM,
198,UQAM,3,Private,Institutional,I,I2001,LO,LOTA,LOTA,Lonicera Tatarica ,Tartarian honeysuckle,6.9,N,N,USDA,
513,UQAM,3,Private,Institutional,I,I2009,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,6.9,Y,Y,USDA/TC/LM,
992,UQAM,3,Public,Streets,S,S2047,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,6.9,N,N,Mortens,
