,Plot,Plot.code,Classification,GS.Type,Site.Type,Site.Code,Genus.Code,Species.Code,Cultivar.Code,Species.Latin,Species.Common,DBH,Native_SLL,Native_ETF,Origin.Source,Comments
6651,Loyola,2,Private,Private,Y,Y1019,MG,MGSO,MGXXSO,Magnolia x Soulangeana,Saucer magnolia,6.7,N,N,TB/Mortens,Hybrid of non-native Magnolia denudata × Magnolia liliiflora
6672,Loyola,2,Public,Row,S,S1072,PH,PHAM,PHAM,Phellodendron amurensis,Amur Cork tree,6.7,N,N,TC/Mortens,
6849,Loyola,2,Private,Private,Y,Y1092,PI,PIPU,PIPU,Picea Pungens,Colorado Spruce,6.7,N,N,USDA/TC/LM,
7183,Loyola,2,Public,Row,S,S1084,QU,QURU,QURU,Quercus rubra,Red Oak,6.7,Y,Y,TC/LM,
7337,Loyola,2,Private,Private,Y,Y1048,SY,SYVU,SYVU,Syringa Vulgaris,Common Lilac,6.7,N,N,USDA/TC/Mortens,
7531,Loyola,2,Private,Inst,I,I1004,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.7,Y,Y,USDA/TC/LM,
7582,Loyola,2,Private,Inst,I,I1009,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.7,Y,Y,USDA/TC/LM,
7602,Loyola,2,Private,Inst,I,I1009,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.7,Y,Y,USDA/TC/LM,
7606,Loyola,2,Private,Inst,I,I1009,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.7,Y,Y,USDA/TC/LM,
7624,Loyola,2,Private,Inst,I,I1010,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.7,Y,Y,USDA/TC/LM,
7628,Loyola,2,Private,Inst,I,I1010,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.7,Y,Y,USDA/TC/LM,
7635,Loyola,2,Private,Inst,I,I1010,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.7,Y,Y,USDA/TC/LM,
7688,Loyola,2,Private,Private,Y,Y1001,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.7,Y,Y,USDA/TC/LM,
7691,Loyola,2,Private,Private,Y,Y1003,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.7,Y,Y,USDA/TC/LM,
8276,Loyola,2,Public,Row,S,S1063,TI,TIER,TIERWR,Tilia x europaea 'Wratislaviensis',Warsaw Linden,6.7,N,N,USDA,
8280,Loyola,2,Public,Park,P,P1007,TI,TITO,TITO,Tilia tomentosa,Silver Linden,6.7,N,N,USDA/TC/Mortens,
8952,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,6.7,N,N,NA,
365,Dawson,1,Private,Private,Y,Y139,AC,ACPL,ACPL,Acer platanoides,Norway Maple,6.8,N,N,USDA/TC,
1584,Dawson,1,Private,Private,Y,Y5,PR,PRCE,PRCE,Prunus cerasifera,Cherry plum,6.8,N,N,USDA/TB,
1850,Dawson,1,Private,Private,Y,Y118,TA,TACA,TACA,Taxus canadensis,Canadian Yew,6.8,Y,Y,USDA/TC/LM,
1866,Dawson,1,Public,Alley,A,A6,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,6.8,Y,Y,USDA/TC/LM,
1894,Dawson,1,Private,Institutional,I,I1,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,6.8,Y,Y,USDA/TC/LM,
1966,Dawson,1,Private,Private,Y,Y118,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,6.8,Y,Y,USDA/TC/LM,
2325,Dawson,1,Private,Private,Y,Y164,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,6.8,N,N,USDA/TC/LM,
5075,Loyola,2,Private,Private,Y,Y1046,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,6.8,N,N,USDA/TC,
5713,Loyola,2,Public,Row,S,S1065,AM,AMCA,AMCA,Amelanchier canadensis,Canadian Serviceberry,6.8,Y,Y,USDA/TC/LM,Synonym: Amelanchier arborea
5728,Loyola,2,Public,Row,S,S1030,AM,AMLA,AMLA,Amelanchier laevis,Amelanchier laevis,6.8,Y,Y,USDA/TC/Morton/APF(202),
5811,Loyola,2,Public,Park,P,P1001,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,6.8,Y,Y,USDA/LM/NRC,
5844,Loyola,2,Private,Inst,I,I1012,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,6.8,Y,Y,USDA/LM/NRC,
6439,Loyola,2,Public,Park,P,P1001,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,6.8,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
6642,Loyola,2,Public,Row,S,S1064,MC,MCAM,MCAM,Maackia amurensis 'Starburst',Amur Maackia,6.8,N,N,Mortens,
7500,Loyola,2,Public,Park,P,P1003,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.8,Y,Y,USDA/TC/LM,
7523,Loyola,2,Private,Inst,I,I1012,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.8,Y,Y,USDA/TC/LM,
7574,Loyola,2,Private,Inst,I,I1009,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.8,Y,Y,USDA/TC/LM,
7581,Loyola,2,Private,Inst,I,I1009,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.8,Y,Y,USDA/TC/LM,
7590,Loyola,2,Private,Inst,I,I1009,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.8,Y,Y,USDA/TC/LM,
7621,Loyola,2,Private,Inst,I,I1010,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.8,Y,Y,USDA/TC/LM,
7713,Loyola,2,Private,Private,Y,Y1013,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.8,Y,Y,USDA/TC/LM,
7931,Loyola,2,Private,Private,Y,Y1083,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.8,Y,Y,USDA/TC/LM,
8026,Loyola,2,Public,Row,S,S1057,TI,TIAM,TIAM,Tilia a. Lincoln,American Basswood,6.8,Y,Y,Mortens/LM,
8419,Loyola,2,Public,Row,S,S1068,UL,ULHO,ULXXHO,Ulmus x 'Homestead',Pioneer Elm,6.8,N,N,Mortens,
8423,Loyola,2,Public,Park,P,P1001,VI,VILE,VILE,Viburnum Lentago,Nannyberry,6.8,Y,Y,USDA/TC/LM,
8528,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,6.8,Y,Y,USDA/TC/LM,
8961,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,6.8,N,N,NA,
9047,UQAM,3,Public,Parks,P,P2002,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,6.8,N,Y,USDA/LM,
9055,UQAM,3,Public,Parks,P,P2002,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,6.8,N,Y,USDA/LM,
9417,UQAM,3,Public,Streets,S,S2043,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,6.8,N,N,Mortens,
4265,Loyola,2,Public,Row,S,S1077,AC,ACMI,ACMIMO,Acer miyabei 'Morton' (State Street TM),Acer miyabei Morton (State Street),6.9,N,N,Mortens,
4316,Loyola,2,Private,Inst,I,I1016,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,6.9,N,Y,USDA/TC/LM/Mortens,
5695,Loyola,2,Public,Park,P,P1006,AE,AEHI,AEHI,Aesculus Hippocastanum,Common Horsechesnut,6.9,N,N,USDA/TC/Mortens,
6420,Loyola,2,Public,Park,P,P1007,HY,HYPA,HYPA,Hydrangea Paniculata,Panicled Hydrangea,6.9,N,N,USDA/Mortens,
6857,Loyola,2,Public,Park,P,P1007,PI,PIRU,PIRU,Picea Rubens,Red Spruce,6.9,Y,Y,USDA/TC/LM,
7501,Loyola,2,Public,Park,P,P1003,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.9,Y,Y,USDA/TC/LM,
7592,Loyola,2,Private,Inst,I,I1009,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.9,Y,Y,USDA/TC/LM,
7613,Loyola,2,Private,Inst,I,I1008,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.9,Y,Y,USDA/TC/LM,
7638,Loyola,2,Private,Inst,I,I1010,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,6.9,Y,Y,USDA/TC/LM,
8207,Loyola,2,Public,Row,S,S1084,TI,TICO,TICO,Tilia cordata 'Greenspire',Littleleaf European Linden,6.9,N,N,USDA,
8298,Loyola,2,Private,Inst,I,I1001,UL,ULAM,ULAM,Ulmus Americana,White Elm,6.9,Y,Y,USDA/TC/LM,
8355,Loyola,2,Public,Row,S,S1076,UL,ULMI,ULMI,Ulmus davidiana 'Discovery',Morton (Accolade TM) Elm,6.9,N,N,Mortons,
8485,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,6.9,Y,Y,USDA/TC/LM,
8499,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,6.9,Y,Y,USDA/TC/LM,
8525,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,6.9,Y,Y,USDA/TC/LM,
8653,UQAM,3,Private,Institutional,I,I2001,LO,LOTA,LOTA,Lonicera Tatarica ,Tartarian honeysuckle,6.9,N,N,USDA,
8968,UQAM,3,Private,Institutional,I,I2009,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,6.9,Y,Y,USDA/TC/LM,
9447,UQAM,3,Public,Streets,S,S2047,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,6.9,N,N,Mortens,
9681,UQAM,3,Private,Private Yards,Y,Y2005,SY,SYVU,SYVU,Syringa Vulgaris ,Common Lilac,6.9,N,N,USDA/TC/Mortens,
9733,UQAM,3,Private,Private Yards,Y,Y2016,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,6.9,Y,Y,USDA/TC/LM,
9859,UQAM,3,Private,Private Yards,Y,Y2056,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,6.9,Y,Y,USDA/TC/LM,
9912,UQAM,3,Private,Private Yards,Y,Y2080,EU,EUAL,EUAL,Euonymous Alatus,Burning Bush,6.9,N,N,USDA/TC,
7,Dawson,1,Public,Street,S,S120,AB,ABBA,ABBA,Abies balsamea,Balsam fir,7,Y,Y,USDA/TC/LM,
8,Dawson,1,Public,Street,S,S120,AB,ABBA,ABBA,Abies balsamea,Balsam fir,7,Y,Y,USDA/TC/LM,
10,Dawson,1,Private,Institutional,I,I6,AC,ACFR,ACFR,Acer × freemanii,FREEMAN MAPLE,7,Y,Y,Mortens/LM,Hybrid of silver &red
98,Dawson,1,Private,Institutional,I,I3,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,7,N,Y,USDA/TC/LM/Mortens,
104,Dawson,1,Private,Private,Y,Y19,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,7,N,Y,USDA/TC/LM/Mortens,
111,Dawson,1,Private,Private,Y,Y22,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,7,N,Y,USDA/TC/LM/Mortens,
479,Dawson,1,Public,Street,S,S64,AC,ACPL,ACPLEQ,Acer platanoides 'Emerald Queen',Emerald Queen Norway Maple,7,N,N,USDA/TC,
576,Dawson,1,Public,Street,S,S15,AC,ACSA,ACSAPY,Acer saccharinum 'Pyramidalis',Pyramidale Silver Maple,7,Y,Y,USDA/LM,
630,Dawson,1,Public,Parc,P,P3,AM,AM,AM,Amelanchier,,7,Y,Y,NA,
638,Dawson,1,Private,Private,Y,Y143,AM,AMAR,AMAR,Amelanchier arborea,,7,Y,Y,Nhttps://www.fs.fed.us/database/feis/plants/tree/amearb/all.htmlA,
827,Dawson,1,Private,Private,Y,Y132,EU,EUAL,EUAL,Euonymus alatus,Burning Bush,7,N,N,USDA/TC,
915,Dawson,1,Private,Institutional,I,I3,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,7,Y,Y,USDA/TC/Mortens/LM,
974,Dawson,1,Public,Street,S,S87,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,7,N,N,Mortens/TC/USDA,
1319,Dawson,1,Private,Private,Y,Y73,LO,LOPE,LOPE,Lonicera periclymenum,,7,N,N,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=372017&isprofile=0&=,
1712,Dawson,1,Private,Institutional,I,I1,RH,RHTY,RHTY,Rhus typhina,,7,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/rhutyp/all.html,
1746,Dawson,1,Private,Private,Y,Y147,SA,SACA,SACA,Sambucus canadensis,,7,Y,Y,NA,
1868,Dawson,1,Public,Alley,A,A6,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7,Y,Y,USDA/TC/LM,
2006,Dawson,1,Private,Private,Y,Y135,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7,Y,Y,USDA/TC/LM,
2068,Dawson,1,Private,Private,Y,Y157,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7,Y,Y,USDA/TC/LM,
2288,Dawson,1,Private,Institutional,I,I6,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,7,N,N,USDA/TC/LM,
2360,Dawson,1,Public,Street,S,S61,UL,ULHO,ULXXHO,Ulmus x 'Homestead',Homestead Elm,7,N,N,Mortens/TB,"From the non-native U. x hollandica, non-native U. minor and non-native  U. pumila. Deemed non-invasive: Fast grower (Mortens) but does not state invasive, no invasive traits mentioned in TB either (KP)
"
2361,Dawson,1,Public,Street,S,S61,UL,ULHO,ULXXHO,Ulmus x 'Homestead',Homestead Elm,7,N,N,Mortens/TB,"From the non-native U. x hollandica, non-native U. minor and non-native  U. pumila. Deemed non-invasive: Fast grower (Mortens) but does not state invasive, no invasive traits mentioned in TB either (KP)
"
2401,Dawson,1,Public,Street,S,S39,UL,ULMO,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,7,N,N,Mortons,
2403,Dawson,1,Public,Street,S,S39,UL,ULMO,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,7,N,N,Mortons,
2408,Dawson,1,Public,Street,S,S42,UL,ULMO,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,7,N,N,Mortons,
2437,Dawson,1,Public,Street,S,S96,UL,ULMO,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,7,N,N,Mortons,
2968,Dawson,1,Public,Parks,P,P15,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,7,Y,Y,USDA/LM,
3128,Dawson,1,Public,Parks,P,P15,AM,AMCA,AMCA,Amelanchier canadensis,Canadian Serviceberry,7,Y,Y,USDA/TC/LM,Synonym: Amelanchier arborea
3173,Dawson,1,Public,Streets,S,S173,CT,CTER,CTERPU,Catalpa X Erubescens,,7,N,N,Missouri Botanical Garden,
3361,Dawson,1,Public,Streets,S,S185,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,7,N,Y,USDA/TC/LM,
3378,Dawson,1,Public,Streets,S,S170,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,7,N,Y,USDA/LM,
3384,Dawson,1,Public,Streets,S,S162,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,7,N,Y,USDA/LM,
3467,Dawson,1,Private,Institutional,I,I10,PH,PHAM,PHAM,Phellodendron amurensis,Amur Cork tree,7,N,N,TC/Mortens,
3706,Dawson,1,Public,Parks,P,P11,PN,PNST,PNST,Pinus strobus,Eastern White Pine,7,Y,Y,USDA/TC/LM,
3758,Dawson,1,Public,Streets,S,S220,QU,QUBI,QUBI,Quercus bicolor,Swamp White Oak,7,Y,Y,USDA/TC/LM/NRC,
3768,Dawson,1,Public,Parks,P,P10,QU,QUPA,QUPA,Quercus palustrus,Pin Oak,7,N,Y,TC/LM,
3774,Dawson,1,Public,Streets,S,S160,QU,QUPA,QUPA,Quercus palustrus,Pin Oak,7,N,Y,TC/LM,
3840,Dawson,1,Public,Streets,S,S223,QU,QURU,QURU,Quercus rubra,Red Oak,7,Y,Y,TC/LM,
3945,Dawson,1,Public,Parks,P,P15,SA,SAAL,SAALTR,Salix alba 'Tristis',Golden Weeping Willow,7,N,N,USDA/Mortens,
4125,Dawson,1,Public,Streets,S,S194,TI,TITO,TITO,Tilia tomentosa,Silver Linden,7,N,N,USDA/TC/Mortens,
4127,Dawson,1,Public,Parks,P,P15,TS,TSCA,TSCA,Tsuga Canadensis,Eastern hemlock,7,Y,Y,USDA/TC.LM,
4589,Loyola,2,Private,Inst,I,I1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,7,N,N,USDA/TC,
5705,Loyola,2,Public,Row,S,S1081,AL,ALGL,ALGL,Alnus glutinosa,European Black Alder,7,N,N,USDA/TC,
5891,Loyola,2,Public,Row,S,S1038,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,7,Y,Y,USDA/LM/NRC,
6269,Loyola,2,Private,Inst,I,I1010,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,7,N,Y,USDA/TC/LM,
6286,Loyola,2,Public,Row,S,S1001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,7,N,Y,USDA/TC/LM,
7189,Loyola,2,Private,Inst,I,I1005,RH,RHCA,RHCA,Rhamnus Cathartica,European Buckthorn,7,N,N,USDA/TC/Mortens,
7272,Loyola,2,Public,Row,S,S1108,SY,SYRE,SYRE,Syringa reticulata 'Ivory Silk',Japanese Tree Lilac,7,N,N,USDA/Mortens,
7502,Loyola,2,Public,Park,P,P1003,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,7,Y,Y,USDA/TC/LM,
7503,Loyola,2,Public,Park,P,P1003,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,7,Y,Y,USDA/TC/LM,
7680,Loyola,2,Private,Private,Y,Y1001,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,7,Y,Y,USDA/TC/LM,
7724,Loyola,2,Private,Private,Y,Y1022,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,7,Y,Y,USDA/TC/LM,
7729,Loyola,2,Private,Private,Y,Y1024,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,7,Y,Y,USDA/TC/LM,
7882,Loyola,2,Private,Private,Y,Y1076,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,7,Y,Y,USDA/TC/LM,
7946,Loyola,2,Private,Private,Y,Y1088,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,7,Y,Y,USDA/TC/LM,
8348,Loyola,2,Public,Row,S,S1064,UL,ULMI,ULMI,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,7,N,N,Mortons,
8577,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,7,N,Y,USDA/LM,
8638,UQAM,3,Private,Institutional,I,I2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,7,N,Y,USDA/TC/LM/Mortens,
8951,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,7,N,N,NA,
9053,UQAM,3,Public,Parks,P,P2002,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,7,N,Y,USDA/LM,
9242,UQAM,3,Public,Streets,S,S2014,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,7,N,N,Mortens,
9474,UQAM,3,Public,Streets,S,S2053,UL,ULMO,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,7,N,N,Mortons,
9643,UQAM,3,Private,Private Yards,Y,Y2002,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7,Y,Y,USDA/TC/LM,
9713,UQAM,3,Private,Private Yards,Y,Y2005,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,7,N,Y,USDA/TC/LM,
9827,UQAM,3,Private,Private Yards,Y,Y2039,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,7,Y,Y,TC/LM,
9954,UQAM,3,Private,Private Yards,Y,Y2095,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,7,N,N,USDA/TC/LM,
642,Dawson,1,Private,Private,Y,Y143,AM,AMAR,AMAR,Amelanchier arborea,,7.1,Y,Y,Nhttps://www.fs.fed.us/database/feis/plants/tree/amearb/all.htmlA,
700,Dawson,1,Private,Private,Y,Y65,CA,CAAB,CAAB,Caragana arborescens,,7.1,N,N,https://treecanada.ca/resources/tree-killers/siberian-peashrub/,
1907,Dawson,1,Private,Institutional,I,I3,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.1,Y,Y,USDA/TC/LM,
2012,Dawson,1,Private,Private,Y,Y137,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.1,Y,Y,USDA/TC/LM,
4355,Loyola,2,Private,Private,Y,Y1081,AC,ACPA,ACPA,Acer Palmatum,Japanese Maple,7.1,N,N,USDA/TC/Mortens,
5313,Loyola,2,Private,Inst,I,I1006,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,7.1,Y,Y,USDA/LM,
5732,Loyola,2,Public,Park,P,P1006,BE,BEAL,BEAL,Betula Alleghaniensis,Yellow Birch,7.1,Y,Y,USDA/Mortens/LM,
5742,Loyola,2,Public,Park,P,P1007,BE,BENI,BENI,Betula Nigra,River Birch,7.1,N,Y,USDA/LM/Mortens,
6394,Loyola,2,Private,Private,Y,Y1078,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,7.1,N,Y,USDA/TC/LM,
6675,Loyola,2,Public,Park,P,P1002,PH,PHPU,PHPU,Philadelphus Pubescens,Hoary Mockorange,7.1,N,Y,USDA/ https://www.wildflower.org/plants/result.php?id_plant=PHPU4,Refer to website in Origin Source column: found in eastern United States therefore deemed native to ETF (KP)
6873,Loyola,2,Public,Park,P,P1001,PN,PNNI,PNNI,Pinus Nigra 'Austriaca',Austrian Pine,7.1,N,N,USDA/TC/Mortens,
7200,Loyola,2,Public,Park,P,P1001,RU,RUTY,RUTY,Rhus Typhina,Staghorn Sumac,7.1,Y,Y,USDA/TC/LM,
7608,Loyola,2,Private,Inst,I,I1008,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,7.1,Y,Y,USDA/TC/LM,
7631,Loyola,2,Private,Inst,I,I1010,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,7.1,Y,Y,USDA/TC/LM,
7706,Loyola,2,Private,Private,Y,Y1011,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,7.1,Y,Y,USDA/TC/LM,
7741,Loyola,2,Private,Private,Y,Y1029,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,7.1,Y,Y,USDA/TC/LM,
8563,UQAM,3,Private,Private Yards,Y,Y2105,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,7.1,N,Y,USDA/TC/LM/Mortens,
8966,UQAM,3,Private,Institutional,I,I2009,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.1,Y,Y,USDA/TC/LM,
9813,UQAM,3,Private,Private Yards,Y,Y2035,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,7.1,N,Y,USDA/TC/LM/Mortens,
805,Dawson,1,Private,Private,Y,Y67,EU,EUAL,EUAL,Euonymus alatus,Burning Bush,7.2,N,N,USDA/TC,
1485,Dawson,1,Private,Private,Y,Y97,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,7.2,N,N,USDA/TC/LM,
1588,Dawson,1,Private,Private,Y,Y149,PR,PRDO,PRDO,Prunus domestica,Garden Plum,7.2,N,N,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6312543/,
4188,Loyola,2,Private,Private,Y,Y1076,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,7.2,Y,Y,USDA/TC/LM,
5795,Loyola,2,Public,Row,S,S1014,CR,CRCA,CRCA,Carpinus caroliniana,Blue-beech,7.2,Y,Y,TC/LM,
5812,Loyola,2,Public,Park,P,P1001,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,7.2,Y,Y,USDA/LM/NRC,
5909,Loyola,2,Public,Row,S,S1082,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,7.2,Y,Y,USDA/LM/NRC,
6506,Loyola,2,Private,Inst,I,I1005,LO,LOXY,LOXY,Lonicera Xylosteum,European Fly Honeysuckle,7.2,N,N,USDA/Mortens,
6644,Loyola,2,Public,Row,S,S1021,MG,MGAC,MGAC,Magnolia acuminata,Magnolia acuminata,7.2,N,Y,USDA/TC/LM/Mortens,
7042,Loyola,2,Public,Park,P,P1007,PY,PYCA,PYCA,Pyrus Calleryana,Callery Pear,7.2,N,N,USDA/Mortens,
7381,Loyola,2,Private,Private,Y,Y1012,TA,TACA,TACA,Taxus Canadensis,Canadian Yew,7.2,Y,Y,USDA/TC/LM,
7612,Loyola,2,Private,Inst,I,I1008,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,7.2,Y,Y,USDA/TC/LM,
7875,Loyola,2,Private,Private,Y,Y1074,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,7.2,Y,Y,USDA/TC/LM,
7981,Loyola,2,Private,Private,Y,Y1091,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,7.2,Y,Y,USDA/TC/LM,
8858,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,7.2,N,N,NA,
9241,UQAM,3,Public,Streets,S,S2013,UL,ULCA,ULXXCA,Ulmus X 'Cathedral',,7.2,N,N,NA,
9564,UQAM,3,Public,Streets,S,S2067,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,7.2,N,N,USDA/Mortens,
9642,UQAM,3,Private,Private Yards,Y,Y2002,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.2,Y,Y,USDA/TC/LM,
9808,UQAM,3,Private,Private Yards,Y,Y2033,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.2,Y,Y,USDA/TC/LM,
9820,UQAM,3,Private,Private Yards,Y,Y2037,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,7.2,N,Y,USDA/TC/LM/Mortens,
9831,UQAM,3,Private,Private Yards,Y,Y2039,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,7.2,Y,Y,USDA/TC/LM,
9839,UQAM,3,Private,Private Yards,Y,Y2043,SY,SYVU,SYVU,Syringa Vulgaris ,Common Lilac,7.2,N,N,USDA/TC/Mortens,
192,Dawson,1,Private,Private,Y,Y161,AC,ACPA,ACPA,Acer palmatum,Japanese Maple,7.3,N,N,USDA/TC/Mortens,
641,Dawson,1,Private,Private,Y,Y143,AM,AMAR,AMAR,Amelanchier arborea,,7.3,Y,Y,Nhttps://www.fs.fed.us/database/feis/plants/tree/amearb/all.htmlA,
1480,Dawson,1,Private,Private,Y,Y59,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,7.3,N,N,USDA/TC/LM,
1511,Dawson,1,Private,Private,Y,Y158,PI,PIRU,PIRU,Picea rubens,Red Spruce,7.3,Y,Y,USDA/TC/LM,
5059,Loyola,2,Private,Private,Y,Y1031,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,7.3,N,N,USDA/TC,
