id,Site_Code,fid,OBJECTID,SITE_REF,GlobalID_2,NUM_CIVIC,VOIE_ESPVT,ETAT_SITE,ESSENCE,QUE_TR,DIST_CHAIN,LIGN_RUE,DIAMETRE,TYPE_EMP,PROPRIETE,STATUT,RENFORT_1,RENFORT_2,OBST_1,OBST_2,PB_INS,PB_MAL,PB_STR_1,PB_STR_2,PB_PHY_AB,COD_GEN,DANGEREUX,CMTS,PRESC_PLAN,PRESC_PRIO,PRESC_ID,PRESC_CMTS,INV_REAL,INV_DATE,INV_ID,DESC_COMM,TYP_DIAM
,S164,"521","3041","3061",{2FBCFBCC-981B-4F2B-82A6-1CC36E77B431},"4331",VOPA_038,ARBRE,GIBI,"1",3.4000001,5.8499999,,EMPRI,PUB,AUC,TUTSS1,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"90",NON, ,RETUSE,2022,WESTGA, ,N,,,,DHP
,S153,"522","3042","3062",{D082D658-7430-4F7B-9CFE-68A787796B1F},"4445",VOPA_038,DISPO,,,,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"0",NON," Refus du citoyen 2021, besoin de soutien ",PLANTA,2023,WESTBA,,N,,,,DHP
,S159,"523","3043","3063",{4ED6A3E7-1C3C-47CF-AAE2-1C08B819DF79},"239",VOPA_067,ARBRE,ACFR,"1",,,"30",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,FAETR,BCDCI,AUC,"80",NON,"Plantation superficielle, ",ELCOMP,2023,TVERTE,"allègement et restructuration, dhp estimé (construction)",O,2021-09-09T18:43:42.000,TVJV,,DHP
,S159,"524","3044","3064",{FE5635BB-AEF9-4558-A292-C10FB6D3341A},"245",VOPA_067,DESACT,,,3,5.8400002,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"0",NON,,PLANTA,2021,WESTGA,"Contacter Mme Dennis ne veut pas d’arbre , 514-660-1934",N,,,,DHP
,S157,"525","3045","3065",{07EB0654-A42D-4712-99C9-E422F111F831},"251",VOPA_067,ARBRE,ACSA,"1",,,"36",EMPRI,PUB,AUC,AUC,AUC,SIGNAL,AUC,AUC,AUC,RASRAC,FAETR,AUC,"80",NON, ,ELCOMP,2021,TVERTE,dégagement signalisation et allègement des branches codominantes,O,2021-09-09T19:33:05.000,TVJV,,DHP
,S160,"526","3046","3066",{ED70821E-6594-4870-97F0-4722BFC585DA},"216",VOPA_109,ARBRE,QUPA,"1",3.8,5.9000001,"7",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"100",NON,,,,TVERTE,,O,2021-09-14T13:21:40.000,TVJV,,DHP
,S161,"527","3047","3067",{5C7EA733-A202-439D-82DD-B8C3592E17EA},"4407",VOPA_116,ARBRE,ACPL,"1",,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON,batiment,AUC,,,,N,,,,DHP
,S180,"528","3048","3068",{32EB6B91-B699-4183-8949-79F7A4570CF5},"221",VOPA_032,ARBRE,ACPL,"1",,,"26",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,CHETR,CARTR,FOFTR,DEP51,"25",OUIARB,"cavites au pied, tronc, ecorce sec, branches mortes",ABSECT,90,TVERTE,,O,2021-09-20T14:58:56.000,TVJV,,DHP
,S180,"529","3049","3069",{1E67A26D-5B80-4C3F-B826-221955ECD056},"221",VOPA_032,ARBRE,ACPL,"1",,,"27",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,CHETR,TECCI,DEFCI,AUC,"45",NON,Tronc principal partie (tempÃªte),ABSECT,2023,TVERTE,,O,2021-09-20T15:01:41.000,TVJV,,DHP
,S183,"530","3050","3070",{60189EB5-5D14-4B1A-BFB9-FF8D3132E9D8},"4205",VOPA_116,ARBRE,GLTRIN,"1",,,"15",FOSSE,PUB,AUC,GRIFOS,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"65",NON,,GRAGRE,2021,TVERTE,,O,2021-09-22T14:41:24.000,TVJV,,DHP
,S183,"531","3051","3071",{7A968733-8BD0-401C-9D57-B834F46AC45A},"4201",VOPA_116,ARBRE,GLTRIN,"1",,,"13",FOSSE,PUB,AUC,GRIFOS,AUC,LAMPFO,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON,structure électrique parterre,GRAGRE,2022,TVERTE,,O,2021-09-22T14:43:32.000,TVJV,,DHP
,S193,"532","3052","3072",{C99B5718-F6EE-48DE-BC0D-0857685411EE},"4051",VOPA_116,ARBRE,ACPL,"1",,,"15",FOSSE,PUB,AUC,GRIFOS,PROTRO,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"75",NON,,AUC,,,,O,2021-09-29T14:21:02.000,TVJV,,DHP
,S193,"533","3053","3073",{AB1D8688-9C90-45CA-BC22-8F0601CC9968},"4075",VOPA_116,ARBRE,ACPL,"1",,,"17",FOSSE,PUB,AUC,GRIFOS,PROTRO,AUC,AUC,AUC,AUC,AUC,AUC,DEP25,"65",NON,,AUC,,,,O,2021-09-29T14:26:14.000,TVJV,,DHP
,S193,"534","3054","3074",{59BDB203-9A38-421B-8AA5-09795364802C},"4075",VOPA_116,ARBRE,ACPL,"1",,,"25",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BRXCI,AUC,AUC,"75",NON,,GRAGRE,2021,TVERTE,Le propriétaire de Peluche trouve que l’arbre cache son enseigne devant 2022 (Naomi Hamel),O,2021-09-29T14:30:03.000,TVJV,,DHP
,S193,"535","3055","3075",{9E848D12-9FD2-45C6-9380-6AFF4867B1FF},"4075",VOPA_116,ARBRE,ACSP,,,2.15,"7",FOSSE,PUB,AUC,AUC,AUC,AUTRE,AUC,AUC,AUC,AUC,AUC,AUC,"0",NON,Asphalte. miyabei 'State Street Morton',ARROSA,2021,WESTHA,,N,,,,DHP
,S188,"536","3056","3077",{B4ACCFA8-ACC2-47F5-8667-F01766DD7C26},"4175",VOPA_116,ARBRE,GLTRIN,"1",,,"13",FOSSE,PUB,AUC,GRIFOS,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON,"branche morte par dessus le trottoir, blessure au pied, Protection hiver colombage, plastique dans les branches demande de citoyen de le retirer avrils 2021",GRAGRE,2024,TVERTE,,O,2021-09-29T13:18:37.000,TVJV,,DHP
,S188,"537","3057","3078",{6316096D-70B0-4A66-B2F0-397358312390},"4175",VOPA_116,ARBRE,GLTRIN,"1",,,"22",FOSSE,PUB,AUC,GRIFOS,AUC,AUC,AUC,AUC,AUC,BOMCI,AUC,BLMTR,"70",NON,"petite branche morte par dessus le trottoir, Protection hiver colombage",GRAGRE,2022,TVERTE,assainissement aussi,O,2021-09-29T13:21:37.000,TVJV,,DHP
,S188,"538","3058","3079",{E09FB144-1122-4168-B04E-876D6E6B4568},"4175",VOPA_116,ARBRE,GLTRIN,"1",,,"14",FOSSE,PUB,AUC,GRIFOS,AUC,AUC,AUC,AUC,AUC,BOMCI,AUC,AUC,"70",NON,,AUC,,,,O,2021-09-29T13:27:05.000,TVJV,,DHP
,S188,"539","3059","3080",{8E24F87F-AB24-4DC6-A3AB-7D7BD8348F06},"4185",VOPA_116,ARBRE,GLTRIN,"1",,,"19",FOSSE,PUB,AUC,GRIFOS,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"75",NON,,GRAGRE,2023,TVERTE,,O,2021-09-29T13:30:27.000,TVJV,,DHP
,S188,"540","3060","3081",{93B510AC-469D-4E2C-8E9E-9E27BC198B3F},"4185",VOPA_116,ARBRE,GLTRIN,"1",,,"21",FOSSE,PUB,AUC,GRIFOS,AUC,AUTRE,AUC,AUC,AUC,AUC,AUC,AUC,"75",NON,"grille encore présent sous le patio, faut communiquer avec propriétaire avant de le retirer",AUC,,,,O,2021-09-29T13:35:21.000,TVJV,,DHP
,S188,"541","3061","3082",{5425CC6C-DD2E-4192-A4E3-19F83CDE758F},"4185",VOPA_116,DESACT,GLTRIN,"1",,,,FOSSE,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON,"arbre disparu, probablement à cause du patio ",AUC,,,,O,2021-09-29T13:32:08.000,TVJV,,DHP
,S177,"542","3062","3083",{335E330C-7AC0-4DC5-A21E-D045EC62EC97},"4288",VOPA_038,ARBRE,ACPL,"1",,,"26",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,CHETR,RASRAC,AUC,AUC,"50",NON, chancre important exposé côté E.  Risque faible mais abattage dans 5 ans,AUC,,,,O,2021-09-20T15:12:20.000,TVJV,,DHP
,S177,"543","3063","3084",{BDA15371-F116-4AD8-B7DB-8EB23C42023C},"4286",VOPA_038,ARBRE,ACFR,"1",,,"30",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,FAETR,BCDCI,AUC,"70",NON,,ELALLE,2023,TVERTE,,O,2021-09-20T15:14:46.000,TVJV,,DHP
,S177,"544","3064","3085",{131867E7-FCB2-46D2-9BA4-C15E9FDB6096},"4276",VOPA_038,ARBRE,OSVI,"1",3.0999999,5.9000001,,EMPRI,PUB,AUC,TUTSS1,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"0",NON, ,RETUSE,2022,WESTGA,,N,,,,DHP
,S177,"545","3065","3086",{01CF425F-3BEC-4B3B-8616-F3B3D34ECBC4},"4270",VOPA_038,ARBRE,ACPL,"1",,,"27",EMPRI,PUB,AUC,AUC,AUC,VOIPUB,TROPV,AUC,AUC,RAETR,BRPBS,AUC,"80",NON,,AUC,,,,O,2021-09-20T15:18:21.000,TVJV,,DHP
,S177,"546","3066","3087",{B4F7F7D3-D8D3-428D-998B-D26A7BAE3003},"4250",VOPA_038,ARBRE,ACPL,"1",,,"29",EMPRI,PUB,AUC,AUC,AUC,VOIPUB,AUC,AUC,AUC,FAETR,RAETR,AUC,"70",NON, ,ELCOMP,2022,TVERTE,dégagement rue et allègement branches codominantes,O,2021-09-20T15:25:15.000,TVJV,,DHP
,S176,"547","3067","3088",{83D99227-5D39-48F3-8F8C-BE96093A9ED5},"4281",VOPA_038,ARBRE,ACSA,"1",,,"17",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,ANTCI,BRPBS,AUC,AUC,"75",NON,,ELDEGA,2023,TVERTE,,O,2021-09-20T13:56:59.000,TVJV,,DHP
,S181,"548","3068","3089",{3701F7E1-B17E-416B-AB96-1C102CDACB0D},"4250",VOPA_038,ARBRE,ACPLCO,"1",,,"17",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON,planté dans un trou d'asphalte,AUC,,,,O,2021-09-20T19:42:09.000,TVJV,,DHP
,S181,"549","3069","3090",{D4D018A4-5E50-4601-81D3-580B0893A1B6},"220",VOPA_087,ARBRE,CROV,"1",,,"3",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON,,AUC,,,,O,2021-09-20T20:00:37.000,TVJV,,DHP
,S182,"550","3070","3091",{039BF26B-E1BF-4E51-8C83-88E2F65C7323},"225",VOPA_087,ARBRE,GLTRNA,"1",2.6,4.3,"4",EMPRI,PUB,AUC,AUC,AUC,BATIM,AUC,AUC,AUC,AUC,AUC,AUC,"0",NON,,ARROSA,2021,WESTHA,,N,,,,DHP
,S182,"551","3071","3092",{23BC0749-0F45-40DA-BA4D-7293AE8FB824},"225",VOPA_087,,,,,,"83",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"0",NON,,,,,Profond,N,,,,DHS
,S187,"552","3072","3093",{C6D916FF-D35B-461E-BB4E-D314243385E6},"4215",VOPA_038,ARBRE,GIBI,"1",3.3,6.1500001,,EMPRI,PUB,AUC,TUTSS1,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON,"arbre abimé par le déneigement du stationnement, amende à envoyer à la compagnie de déneigement ",INSPRE,2021,WEEQIN,Vérifier si encore en vie,N,,,,DHP
,S187,"553","3073","3094",{AB45AFD5-C068-4B9E-8D52-B52EB5D158CD},"0",VOPA_038,ARBRE,CEOC,"1",3.3,6.1500001,,EMPRI,PUB,AUC,TUTSS1,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON,,RETUSE,2022,WESTGA,,N,,,,DHP
,S187,"554","3074","3095",{E3D262EE-6577-4CAA-A02A-B6125E032E2A},"0",VOPA_038,DESACT,,,,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON,Arbre voisin proche.  Espace de plantation disponible tout près,AUC,,,,N,,,,DHP
,S184,"555","3075","3096",{1E8BD9A6-D05B-410F-903E-AAECE1A6F507},"0",VOPA_038,ARBRE,ACPL,"1",,,"33",EMPRI,PUB,AUC,AUC,AUC,BATIM,AUC,AUC,AUC,FAETR,BRPBS,AUC,"80",NON, ,ELALLE,2023,TVERTE, allègement br primaire côté O et dégagement bâtiment,O,2021-09-20T20:55:15.000,TVJV,,DHP
,S184,"556","3076","3097",{15BF77CB-8CC6-47FC-8165-7231762B1E6F},"1250",VOPA_050,ARBRE,GLTRIN,"1",,,"8",FOSSE,PUB,AUC,GRIFOS,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON,,AUC,,,,O,2021-09-22T13:44:07.000,TVJV,,DHP
,S184,"557","3077","3098",{A2527D25-B12C-4A8F-9068-1A040A414E09},"1250",VOPA_050,ARBRE,GLTRIN,"1",,,"10",FOSSE,PUB,AUC,GRIFOS,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON,,AUC,,,,O,2021-09-22T13:43:06.000,TVJV,,DHP
,S187,"558","3078","3099",{1FFC8920-0D9F-4EAD-9D51-96D8881CC3B8},"1304",VOPA_050,ARBRE,GLTRIN,"1",,,"13",FOSSE,PUB,AUC,GRIFOS,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON,,AUC,,,,O,2021-09-22T13:25:53.000,TVJV,,DHP
,S187,"559","3079","3100",{B62EDDE5-A2C9-4EAF-A7E8-E867D9F40770},"1304",VOPA_050,ARBRE,GLTRIN,"1",,,"13",FOSSE,PUB,AUC,GRIFOS,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BLMTR,"75",NON,,AUC,,,,O,2021-09-22T13:27:14.000,TVJV,,DHP
,S184,"560","3080","3101",{2B221A11-7247-402D-9933-B0748F111FDA},"1280",VOPA_050,ARBRE,GLTRSH,"1",,,,FOSSE,PUB,AUC,GRIFOS,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON,Mort,ARROSA,30,WESTHA,Plantation 2021,N,,,,DHP
,S185,"561","3081","3102",{AEFAE41D-2CE3-41E9-B12B-CD06B15A4789},"1238",VOPA_050,SOUCHE,,"1",,,,FOSSE,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BOMBC,BLSTR,AUC,"70",NON,,ESDECH,2021,WEEQIN,,N,,,,DHS
,S185,"562","3082","3103",{BAA1D916-1CC0-433E-8EF4-680B5CD99C48},"4201",VOPA_116,ARBRE,GLTRIN,"1",,,"13",FOSSE,PUB,AUC,GRIFOS,AUC,AUC,AUC,AUC,AUC,CARRAC,AUC,AUC,"60",NON,,INSPRE,2024,TVERTE,carie exposé 60% du collet racinaire,O,2021-09-22T14:51:06.000,TVJV,,DHP
,S185,"563","3083","3104",{FD32CAF6-D25F-496E-955D-10F6CF7D9FD5},"4201",VOPA_116,ARBRE,GLTRIN,"1",,,"15",FOSSE,PUB,AUC,GRIFOS,AUC,TRIVIS,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON,structure électrique parterre,AUC,,,,O,2021-09-22T14:45:51.000,TVJV,,DHP
,S186,"564","3084","3105",{46145085-19C2-4D26-B7E6-93B913D81872},"1201",VOPA_050,ARBRE,GLTRIN,"1",,,"12",FOSSE,PUB,AUC,GRIFOS,AUC,AUC,AUC,AUC,AUC,AUC,GELTR,BRABC,"70",NON,structure électrique parterre,GRAGRE,2024,TVERTE,,O,2021-09-22T14:38:02.000,TVJV,,DHP
,S186,"565","3085","3106",{A9C2E920-2002-406B-898A-FCDE594626A7},"1201",VOPA_050,ARBRE,GLTRIN,"1",,,"12",FOSSE,PUB,AUC,GRIFOS,AUC,AUC,AUC,AUC,AUC,GELTR,AUC,AUC,"65",NON,,AUC,,,,O,2021-09-22T14:34:52.000,TVJV,,DHP
,S186,"566","3086","3107",{D9D35209-681F-4BF5-9781-AF2AC5B644B0},"0",VOPA_050,ARBRE,GLTRIN,"1",,,"6",FOSSE,PUB,AUC,GRIFOS,AUC,AUC,AUC,AUC,AUC,BOMCI,AUC,BLMTR,"65",NON,,AUC,,,,O,2021-09-22T14:12:40.000,TVJV,,DHP
,S186,"567","3087","3108",{5B1234DD-3D00-4700-8D6C-84B5B539135D},"0",VOPA_050,ARBRE,GLTRIN,"1",,,"6",FOSSE,PUB,AUC,GRIFOS,AUC,SIGNAL,AUC,AUC,AUC,AUC,AUC,DEP10,"75",NON,,AUC,,,,O,2021-09-22T14:10:48.000,TVJV,,DHP
,S190,"568","3088","3109",{076FB8B5-E845-4C43-B443-3D8648446364},"0",VOPA_050,ARBRE,GLTRIN,"1",,,"9",FOSSE,PUB,AUC,GRIFOS,PROTRO,PISTCY,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON,,ELREHA,2022,TVERTE,"dégagement structure bixi, retirer protection tronc (retirer une partie de la grille dans 2 ans)",O,2021-09-22T13:40:24.000,TVJV,,DHP
,S190,"569","3089","3110",{B8A398F5-F60E-440B-B4E2-687CD521296B},"0",VOPA_038,ARBRE,GLTRIN,"1",,,"8",FOSSE,PUB,AUC,GRIFOS,PROTRO,AUC,AUC,AUC,AUC,AUC,AUC,BLMTR,"80",NON,,REPRTR,2022,TVERTE,,O,2021-09-22T13:35:56.000,TVJV,,DHP
,S190,"570","3090","3111",{C011C8A2-2DA7-4CCF-B460-47C66ED5B15C},"3",VOPA_104,DESACT,,,,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON,Engagement pris avec immmeuble mais manque de servitude,PLANTA,2022,,"privé (TV-JV).Contacter Conseil d'administration de Westmount Square Residential Inc. 1, Westmount Square, Bureau 220 M. Jan Oosterwaal Pour aviser travaux",N,,,,DHP
,S190,"571","3091","3112",{AA7FEA3E-2612-4B94-854C-BE69BF7CF25E},"3",VOPA_104,SOUCHE,FRSP,"1",,,"38",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"30",NON, ,ESDECH,2021,WESTGA,"Remove tree in winter(snow). Contacter Conseil d'administration de Westmount Square Residential Inc. 1, Westmount Square, Bureau 220 M. Jan Oosterwaal Pour aviser travaux.  Faire souches au printemps.",N,,,,DHP
,S190,"572","3092","3113",{42B9E8C1-0871-48BB-B733-434E78370929},"2",VOPA_104,SOUCHE,FRPE,"1",,,"43",EMPRI,PUB,AUC,AUC,AUC,LAMPFO,AUC,AUC,AUC,AUC,AUC,AUC,"30",NON,,ESDECH,2021,WEEQIN,"Remove tree in winter(snow). Contacter Conseil dâ€™administration de Westmount Square Residential Inc. 1, Westmount Square, Bureau 220 M. Jan Oosterwaal Pour aviser travaux.  Faire souches au printemps.",N,,,,DHP
,S190,"573","3093","3114",{341629A0-7C0B-485A-808D-EAF3550604D3},"2",VOPA_104,SOUCHE,FRPE,"1",,,,EMPRI,PV,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"50",NON,"Treeazin, Contacter Conseil dâ€™administration de Westmount Square Residential Inc. 1, Westmount Square, Bureau 220 M. Jan Oosterwaal Pour aviser travaux",,,,Arbre privé verifié avec Nicolas Ouellet DEP GENIE sep 2021,N,,,,DHP
,S190,"574","3094","3115",{AF5669D2-9EBB-44E6-A223-D7B400D038EA},"2",VOPA_104,SOUCHE,FRPE,"1",,,"33",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"0",NON, ,,,,"Arbre privé verifié avec Nicolas Ouellet DEP GENIE Remove tree in winter(snow). Contacter Conseil dâ€™administration de Westmount Square Residential Inc. 1, Westmount Square, Bureau 220 M. Jan Oosterwaal Pour aviser travaux",N,,,,DHP
,S190,"575","3095","3116",{B06E179F-4360-49DF-8DB2-C3BDD463D7A7},"2",VOPA_104,SOUCHE,FRPE,"1",,,,EMPRI,PV,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON,"Arbre privé verifié avec Nicolas Ouellet DEP GENIE Contacter Conseil dâ€™administration de Westmount Square Residential Inc. 1, Westmount Square, Bureau 220 M. Jan Oosterwaal Pour aviser travaux",,,,,N,,,,DHP
,S190,"576","3096","3117",{857A4F3F-8081-4BAA-80AC-874C715365B6},"2",VOPA_104,SOUCHE,,,,,"30",EMPRI,PV,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON,,ESDECH,2021,,,N,,,,DHS
,S190,"577","3097","3118",{5DA7333E-6EF7-4D5B-A09C-08027A52B22F},"2",VOPA_104,SOUCHE,,,,,"30",EMPRI,PV,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON,,ESDECH,2021,,,N,,,,DHS
,S190,"578","3098","3119",{820BB190-C84F-4D89-91E0-9E75FB20C381},"2",VOPA_104,SOUCHE,FRPE,"1",,,"38",EMPRI,PV,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"30",NON, Arbre privé verifié avec Nicolas Ouellet DEP GENIE,ESDECH,2021,WEEQIN,"Remove tree in winter(snow). Contacter Conseil d'administration de Westmount Square Residential Inc. 1, Westmount Square, Bureau 220 M. Jan Oosterwaal Pour aviser travaux. Faire souches au printemps.",N,,,,DHP
,S194,"579","3099","3120",{0623CE9F-7FE2-4933-AF46-AF41A14B4995},"1",VOPA_151,ARBRE,ACPL,"1",,,"53",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,CHETR,HOUCI,AUC,AUC,"40",OUIBC, ,ABSECT,90,TVERTE, chancres importants,O,2021-09-23T19:34:08.000,TVJV,,DHP
,S194,"580","3101","3122",{C0C7400F-6EB0-4418-ABDB-679465291B16},"1",VOPA_151,ARBRE,ACPL,"1",,,"27",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON, ,AUC,,, ,O,2021-09-23T19:42:36.000,TVJV,,DHP
,S194,"581","3102","3123",{D64F0BC7-6354-4CDE-BFF3-BA62FAC81E32},"1",VOPA_151,ARBRE,ACPL,"1",,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,CARRAC,CARTR,CLACI,"30",NON,"ancien tuteur, feuilles trouees, secs",ABSECT,90,TVERTE, ,O,2021-09-23T19:48:14.000,TVJV,,DHP
,S210,"582","3103","3124",{F43E6F45-74AA-4D32-867F-CF6EF9851351},"4251",VOPA_038,ARBRE,SYRE,"1",,,"11",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,AUC,,, ,O,2021-09-21T21:43:26.000,TVJV,,DHP
,S210,"583","3104","3125",{A7DC1BA1-0582-40D1-A293-B8BC922B6085},"4251",VOPA_038,ARBRE,SYRE,"1",,,"17",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON, ,AUC,,, ,O,2021-09-21T21:42:23.000,TVJV,,DHP
,S210,"584","3105","3126",{3A5D9C2D-D451-4574-B273-9392449A02A1},"4251",VOPA_038,ARBRE,SYRE,"1",,,"15",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"65",NON, ,AUC,,, ,O,2021-09-21T21:44:18.000,TVJV,,DHP
,S195,"585","3106","3127",{DC1BD4B4-BF8E-4B70-83E2-498CDA402154},"1",VOPA_151,DESACT,MASP,"1",,,,EMPRI,PV,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON,,AUC,,, ,N,,,,DHP
,S195,"586","3107","3128",{19B35496-BE9C-4E22-A60F-943B6E5CAB69},"1",VOPA_151,DESACT,MASP,"1",,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON,,AUC,,, ,N,,,,DHP
,S195,"587","3108","3129",{00A27161-227B-4A27-BBA2-B9C9813A787A},"1",VOPA_151,DESACT,ACPL,"1",,,,EMPRI,PV,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON,,AUC,,, ,N,,,,DHP
,S195,"588","3109","3130",{13237970-E55A-4152-A558-437C94060686},"1",VOPA_151,DESACT,ACPL,"1",,,,EMPRI,PV,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON,,AUC,,, ,N,,,,DHP
,S196,"589","3110","3131",{FAD2A0E8-C376-48AD-81B9-DDB8D3AF4546},"0",VOPA_151,DISPO,,"1",,,"50",EMPRI,PUB,AUC,AUC,AUC,LAMPFO,AUC,AUC,AUC,AUC,AUC,AUC,,NON,branches mortes,PLANTA,2022,WESTHA, ,N,,,,DHS
,S196,"590","3111","3132",{36E54BFB-3BB5-477B-9909-D30B858D7BD1},"0",VOPA_151,ARBRE,CRCO,"1",,,,EMPRI,PUB,AUC,TUTSS1,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"0",NON,"Blessure non guéri en cime, 15% dép ",REMPLA,2022,TVERTE,arbre mort et cassé sur tige,O,2021-09-23T15:44:47.000,TVJV,,DHP
,S198,"591","3112","3133",{A6DDCEA8-6437-4E20-B323-B60D2CCF7174},"0",VOPA_121,ARBRE,GLTRIN,"1",,,"5",FOSSE,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,DEP51,"40",NON,,REMPLA,2022,TVERTE,,O,2021-09-23T20:08:02.000,TVJV,,DHP
,S198,"592","3113","3134",{4CF7C731-D3BA-4EA4-80E0-E2729BCE1DCA},"0",VOPA_121,DISPO,,,,,,FOSSE,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON,,PLANTA,2022,,,N,,,,DHP
,S198,"593","3114","3135",{D1B386CA-0028-413C-A30E-57EC21A24F3D},"0",VOPA_121,DISPO,,,,,,FOSSE,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON,,PLANTA,2022,,,N,,,,DHP
,S198,"594","3115","3136",{E7C2F7CA-4A20-443B-AE80-32EDA47DA8E0},"0",VOPA_121,DISPO,,,,,,FOSSE,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON,,PLANTA,2022,,,N,,,,DHP
,S198,"595","3116","3137",{85C14CF5-EA61-469C-A9CC-092BD217BAF1},"0",VOPA_121,ARBRE,ACSA,"1",,,"43",EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BOMCI,CARRAC,DEP25,"55",NON,blessures au collet racinaire important,INSPRE,2024,TVERTE,dépérissement et carie au collet racinaire à surveiller,O,2021-09-23T20:51:38.000,TVJV,,DHP
,S198,"596","3117","3138",{2C8086EC-4D38-4AFA-B2C3-07755A0F2EF6},"0",VOPA_121,DISPO,,,,,,EMPRI,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,,NON,,PLANTA,2022,,,N,,,,DHP
