Site_Code,fid,OBJECTID,SITE_REF,GlobalID_2,NUM_CIVIC,VOIE_ESPVT,ESSENCE,DIAMETRE (CM),TYPE_EMP,PROPRIETE,CMTS,PRESC_PLAN,PRESC_PRIO,PRESC_ID,PRESC_CMTS,INV_REAL,INV_DATE,INV_ID,DESC_COMM,TYP_DIAM
S217,782,4321,4354,{F87A77E8-342F-4D74-8C75-5259B6F828BD},450,VOPA_043,SYRE,11,EMPRI,PUB, ,AUC,,, ,O,2021-09-21T18:56:21.000,TVJV,,DHP
S217,783,4322,4355,{F81F4BD1-8F3A-446A-AAF6-F4D59D1C8249},454,VOPA_043,ACRU,27,EMPRI,PUB, ,AUC,,, ,O,2021-09-21T18:58:21.000,TVJV,,DHP
S217,784,4323,4356,{DE4D34AD-37C3-4C9B-93F4-01A422AFB8CA},456,VOPA_043,CICA,70,EMPRI,PUB,,PLANTA,2022,WESTHA,Dans aménagement paysager entouré de petit muret.,N,,,,DHS
S217,785,4324,4357,{9167F361-3499-4618-A48A-A8798DA4DC71},458,VOPA_043,QUBI,52,EMPRI,PUB, ,AUC,,, ,O,2021-09-21T19:03:44.000,TVJV,,DHP
S217,786,4325,4358,{161F4D2D-DA0C-4664-86F0-E14DF01D4CCF},460,VOPA_043,AMCA,10,EMPRI,PUB, ,AUC,,, ,O,2021-09-21T19:05:08.000,TVJV,,DHP
S217,787,4326,4359,{9BC885BE-CDBE-4483-A358-3911F17BF927},464,VOPA_043,ACSA,75,EMPRI,PUB, ,ELDEGA,2023,," Tell nic the day before you go. -TV: bÃ¢timent, ancien rabattage",N,,,,DHP
S217,789,4328,4361,{73B2CEC3-525E-47CD-8D0E-3DAF8E27C88B},494,VOPA_043,ACPL,39,EMPRI,PUB, chute du feuillage tôt en saison,AUC,,, ,O,2021-09-21T19:27:22.000,TVJV,,DHP
S247,792,4331,4364,{89FEF5F3-C5D3-4343-A7D2-813F6B6BD8C9},502,VOPA_043,GLTRIN,45,EMPRI,PUB,"Re quete du resident , degagement de la maison surtout ",ELDEGA,2023,TVERTE,,O,2021-09-21T19:37:08.000,TVJV,,DHP
S229,793,4332,4365,{AA278D9E-6826-4D56-8A46-0DB4113B436F},60,VOPA_037,ULPU,"51,35",EMPRI,PUB, ,HAFLSD,2023,TVERTE," TV: deux tiges 5135 dÃ©gagement trottoirrue bÃ¢timent Ã©claircir des petits branches mortes aussi TVJV tige de 51cm à haubaner tige de 35cm démontre aussi une faiblesse à fourche primaire mais allègement et dégagement bâtiment suffit, dégagement rue aussi",O,2021-11-03T18:17:00.000,TVJV,,DHP_X
S229,797,4337,4370,{D6E216FF-4C19-43A6-A5EE-C265730D114E},56,VOPA_037,ACPLCK,63,EMPRI,PUB, ,AUC,,, ,O,2021-09-21T14:09:06.000,TVJV,,DHP
S229,799,4339,4372,{7B157CFF-E712-45AA-AE0A-57182FA21730},56,VOPA_037,MASP,40,EMPRI,PUB, ,ELCOMP,2024,," BÃ¢timent, trottoir. -TV: branches mortes et cime en rejets, sÃ©lection de gourmands aussi",N,,,,DHP
S229,800,4340,4373,{6BEDE34A-1857-4251-AF29-D4A01B6239D4},56,VOPA_037,ACPL,45,EMPRI,PUB, ,ELCOMP,2023,," Lampadaire, bÃ¢timent, trottoir. -TV: tronc 1m du stationnement, branches mortes et cime en rejets",N,,,,DHP
S229,801,4341,4374,{04E5AD28-68A3-48C0-B1DA-797F643906C3},54,VOPA_037,GLTRIN,11,EMPRI,PUB, ,RETUSE,2021,TVERTE, ,O,2021-09-21T14:01:12.000,TVJV,,DHP
S230,805,4345,4379,{3A836B89-B2D0-499A-A247-F8806EA25D60},53,VOPA_037,MASP,23,EMPRI,PUB,"Bâtiment trottoir entrée, branches mortes ",AUC,,,,O,2021-09-21T13:53:43.000,TVJV,,DHP
S230,806,4346,4380,{DED3ABAB-0CFC-4284-A0F0-73611A59B06C},55,VOPA_037,TIAM,22,EMPRI,PUB,,ABSECT,2022,TVERTE,collet racinaire 100% carié,O,2021-09-21T13:58:57.000,TVJV,,DHP
S230,807,4347,4381,{AE46716E-697E-46F4-B884-DCA53313DFAA},57,VOPA_037,ACRU,20,EMPRI,PUB, ,AUC,,, ,O,2021-09-21T14:06:08.000,TVJV,,DHP
S240,809,5392,5445,{0FF8B950-A441-4B1A-944B-C8F472DE4543},461,VOPA_081,ACSA,65,BANQ,PUB, ,AUC,,, ,O,2021-09-21T14:49:50.000,TVJV,,DHP
S240,810,5393,5446,{9EA972DA-0D57-4993-B8AB-258AB961C971},457,VOPA_081,ACPL,54,EMPRI,PUB, ,ELASSA,2022,TVERTE, ,O,2021-09-21T14:53:47.000,TVJV,,DHP
S240,811,5394,5447,{78AD7F33-FD5A-490A-A69C-BF38671D4E8D},455,VOPA_081,SYRE,9,EMPRI,PUB, ,AJPRTR,2022,TVERTE, ,O,2021-09-21T14:56:03.000,TVJV,,DHP
S240,813,5396,5449,{03EC0E91-1164-49BF-907E-355AF354C244},439,VOPA_081,ACPL,53,EMPRI,PUB, ,ELASSA,2023,," rue, branches mortes TV (dÃ©gagement de rue aussi)",N,,,,DHP
S240,816,5399,5452,{8DDB7CAC-B79E-4F66-BE38-3CB644C11BDD},427,VOPA_081,ACSA,60,EMPRI,PUB, ,ELDEGA,2022,WEEQIN," Rue bÃ¢timent TV <3m des fils Ã©lectriques, travaux Ã  effectuer par hydro",N,,,,DHP
S240,817,5400,5453,{D1566201-8892-44A0-98BF-920E3317D5C7},425,VOPA_081,ACPL,53,EMPRI,PUB, ,HAFLSS,2022,TVERTE, haubanage triangulaire,O,2021-09-21T15:21:07.000,TVJV,,DHP
S245,819,5402,5455,{2CFE926E-8F0F-48A6-B4D7-C3BF40241413},450,VOPA_081,ACPL,36,EMPRI,PUB, ,ABSECT,90,TVERTE, risque de bris au dessus stationnement,O,2021-09-21T14:38:06.000,TVJV,,DHP
S245,820,5403,5456,{04AD5407-B3F1-4CC5-966A-89BCA980A7B8},450,VOPA_081,ULPU,56,EMPRI,PUB, ,AUC,,, ,O,2021-09-21T14:41:14.000,TVJV,,DHP
S245,823,5406,5459,{6F702498-E6A4-4F6A-A48C-3F596BEE60F0},466,VOPA_081,ACPL,41,EMPRI,PUB, ,ELCOMP,2023,WEEQIN, DÃ©gagement de bÃ¢timent et bois mort ,N,,,,DHP
S241,831,5414,5467,{6867EC7E-E1F1-4C49-BAE8-EE5371D90F02},9,VOPA_111,ACSA,104,EMPRI,PUB,"TV: Travaux d'excavation rÃ©cents Ã  proximitÃ© du tronc, mais aucune information sur les racines coupÃ©es lors des travaux; possibilitÃ© de risque liÃ© Ã  l'arbre si racines structurantes importantes ont Ã©tÃ© coupÃ©es",INSPRE,2023,," Trottoir, rue, branches mortes - TV : Inspection requise avec informations sur l'excavation rÃ©cente Ã  proximitÃ© du tronc",N,,,,DHP
S239,840,5423,5476,{11A615DF-B903-47DA-A1CA-66C57C819F41},4255,VOPA_121,ACPLCO,22,EMPRI,PV,"Batiment, trottoir",AUC,,,,N,,,,DHP
S242,844,5427,5480,{F4F9DA98-58F4-4AD3-9047-75203A7288BA},0,VOPA_080,ACPL,61,EMPRI,PUB, nécrose au tronc et bois mort,ABSEHQ,2023,TVERTE," Branches mortes TV: prÃ©sence de deux chancres cÃ´tÃ© S et cÃ´tÃ© E, TVJV arbre possiblement privé",O,2021-11-03T16:52:47.000,TVJV,,DHP
S242,846,5429,5482,{526AF3E9-62C8-4CA0-AE5C-33E616969327},465,VOPA_080,ROPS,43,EMPRI,MIT,TV: présence de vignes,AUC,,,,O,2021-09-20T12:41:57.000,TVJV,,DHP
S238,850,5438,5491,{1B5D72C3-95D4-48A9-ACF3-C08EF7ED1555},4287,VOPA_121,ACPL,26,EMPRI,PUB, ,ELALLE,2024,," BÃ¢timent, TV: Ã©corce incluse sur l'embranchement des branches primaires",N,,,,DHP
S238,851,5439,5492,{5A50066A-441A-4044-9B5F-9ABAAD634485},4287,VOPA_121,ACPL,31,EMPRI,PUB,manque de collet racinaire,INSPRE,2024,TVERTE,dépérissement à surveiller,O,2021-09-20T17:40:56.000,TVJV,,DHP
S236,854,5442,5495,{896E6A39-336A-45D2-A48C-85617C1A96EE},4287,VOPA_121,ACPL,83,EMPRI,PUB,Grosse branche brisée le 8-7-2020 ,ABSECT,2021,WEEQIN,"TV: arbre asymétrique, bois mort coté maison (élagage assainissement), chancre coté S, cavité branche primaire faible coté SW (élagage de sécurité). réinspection <1an pour dépérissement et les nombreux cavités ",N,,,,DHP
S236,855,5443,5496,{D1AB7637-437D-49F5-B6E7-110AC839A0FA},1,VOPA_053,GLTRIN,35,EMPRI,PUB, ,ELSUGO,2024,TVERTE, ,O,2021-09-20T17:32:57.000,TVJV,,DHP
S236,856,5444,5497,{0E80F767-8ED4-4C7F-9FD1-7C04337A4249},7,VOPA_053,ACPL,50,EMPRI,PUB, ,ELCOMP,2023,," BÃ¢timent, branches mortes",N,,,,DHP
S236,857,5445,5498,{806F42BA-580B-4FBB-945C-038D2D4C1F84},9,VOPA_053,TIAM,74,EMPRI,PUB, ,AUC,,,,O,2021-09-20T17:28:26.000,TVJV,,DHP
S236,858,5446,5499,{3095DB6F-0836-4AC3-A416-4DB1C4959766},15,VOPA_053,ACPL,49,EMPRI,PUB, ,ELDEGA,2024,, BÃ¢timent,N,,,,DHP
S237,859,5447,5500,{835C2BB2-84F4-4954-8C44-77F8C6FC0EFD},21,VOPA_053,FRAM,54,EMPRI,PUB,TREEAZIN,ABSECT,2022,TVERTE,arbre possiblement privé,O,2021-09-20T12:53:56.000,TVJV,,DHP
S233,860,5449,5502,{88940D89-E254-4AF6-B69F-81763BE807B2},12,VOPA_053,ACPL,91,EMPRI,PUB, ,INSPRE,2023,TVERTE," Tronc inclinÃ©, plusieurs cavitÃ©s majeures, dont une sur le dos de branche primaire N; perte de soliditÃ© structurale de 25 Ã  40%, donc risque de bris important; plusieurs blessures et dÃ©pÃ©rissement attendu",N,,,,DHP
S234,861,5450,5503,{5B64F8E7-29F1-4EE1-9195-B51819EF3B5D},12,VOPA_053,ACPL,48,EMPRI,PUB, ,AUC,,, ,O,2021-09-20T17:17:45.000,TVJV,,DHP
S232,866,5455,5508,{A4A116E3-696A-4027-9F43-9AD00ECAF4C5},403,VOPA_032,TICO,46,EMPRI,PUB, ,HAFLSD,2023,TVERTE, suppression de gourmands aussi,O,2021-09-20T13:21:54.000,TVJV,,DHP
S232,867,5456,5509,{B8607D79-380D-4ED2-98F1-FD0BE2AB1806},405,VOPA_032,ACSA,72,EMPRI,PUB, ,ELASSA,2023,TVERTE,,O,2021-09-20T13:18:22.000,TVJV,,DHP
S232,868,5457,5510,{EB630528-4CC2-4115-9F2A-6EAECB8DF390},405,VOPA_032,ACPL,30,EMPRI,PUB, ,ELCOMP,2024,TVERTE," Rue, trottoir, driveway, walkway. TV: branches codominantes, maintenir une tige principale",O,2021-09-20T13:15:59.000,TVJV,,DHP
S232,869,5458,5511,{F0116180-5BDC-4CFA-B1BF-5473EBDB7324},409,VOPA_032,FRAM,46,EMPRI,PUB, ,ELCOMP,2023,TVERTE," bois mort (>3 po) Ã  Ã©laguer; rÃ©inspecter dans un an, condition limite pour traitement",N,,,,DHP
S232,870,5459,5512,{1A9C12EA-C9E3-4104-ACD8-3D52DEBD000F},411,VOPA_032,ACSA,90,EMPRI,PUB, ,HAUBANAGE,2024,,Remplacer le vieil hauban,N,,,,DHP
S231,884,5515,5568,{CCF4EAF3-9FBA-42D0-9D7E-F60C1F456A77},52,VOPA_118,ACPLCK,46,EMPRI,PUB,"l'arbre était mis en abattage pour un gélivure ouverte pendant l'hiver mais cicatrisation vigoureux, point rouge à la base à effacer TVJV",,,,,O,2021-09-17T20:24:39.000,TVJV,,DHP
S231,885,5516,5569,{19F56106-FAE0-4B15-89A4-7B0E3342249D},54,VOPA_118,ELAN,34,EMPRI,PUB, Branche cassée le 17-01-2021,ELASSA,2023,WESTGA," Trottoir, branches mortes. -TV: branche cassÃ© et pendu cÃ´tÃ© trottoir, bois mort",O,2021-01-19T16:37:20.000,WESTGA,,DHP
S231,886,5517,5570,{207E0E86-3806-4F93-81AE-653A180A83A3},56,VOPA_118,ACPL,48,EMPRI,PUB, ,ELCOMP,2024,,"BÃ¢timent, lampadaire. One cavity to be further inspected during pruning on most southern limb. ",N,,,,DHP
S231,888,5519,5572,{13A6520E-F760-4AB8-94E5-341D12040DBF},64,VOPA_118,ACFRAB,23,EMPRI,PUB,Trottoir ,ELCOMP,2023,TVERTE,rehaussement de couronne et allègement des branches codominantes,O,2021-09-17T18:12:04.000,TVJV,,DHP
S170,890,6229,6288,{D6E37D3F-0424-4157-BF3E-9DEECFB58FBD},341,VOPA_109,ALGL,15,EMPRI,PUB, ,AUC,,,,O,2021-09-10T15:19:38.000,TVJV,,DHP
S170,892,6233,6292,{A1EBC139-666C-49D3-8480-D39B1365C6C9},351,VOPA_109,ULXXNH,15,EMPRI,PUB,,RETUSE,2021,TVERTE, ,O,2021-09-10T15:03:15.000,TVJV,,DHP
S174,896,6254,6313,{47DD4C61-3812-4655-BECB-D87948914E96},363,VOPA_068,OSVI,5,EMPRI,PUB, ,AUC,,, ,N,,,,DHP
S194,903,6463,6522,{3689D444-F0AE-447D-A941-69FD693CF9DB},1,VOPA_151,ACPL,25,EMPRI,PUB, ,AUC,,, ,O,2021-09-23T19:51:41.000,TVJV,,DHP
S194,904,6464,6523,{7E954C98-3373-46D7-AAA9-F91998481356},1,VOPA_151,TITO,7,EMPRI,PUB, ,ARROSA,2021,WESTHA,Tour à bureaux,N,,,,DHP
S159,906,6482,6541,{420008FA-6675-469E-9B38-3FB4B55B97D4},247,VOPA_067,SYREIS,4,EMPRI,PUB,,RETUSE,2023,TVERTE, ,O,2021-09-09T19:07:22.000,TVJV,,DHP
S210,908,6488,6547,{097C1DD4-91BF-44A2-81F4-9FCD13A460B6},346,VOPA_043,AMLA,8,EMPRI,PUB, ,AUC,,, ,O,2021-09-21T21:15:18.000,TVJV,,DHP
S219,913,6508,6567,{E4F6EF5F-96DB-4DA6-9A0C-FB06D103387A},458,VOPA_151,ACSC,19,EMPRI,PUB," arbre planté trop haut, faiblesse d'embranchement tronc et branches codominantes",AUC,,,,N,,,,DHP
S184,915,6510,6569,{418299CE-CC09-42F5-B555-258C940D1469},1250,VOPA_050,GLTRSK,8,PART,PUB, ,AUC,,, ,O,2021-09-22T13:58:41.000,TVJV,,DHP
S184,916,6511,6570,{05529A8A-0C7E-4B85-91FA-6ADB2A0656FB},1250,VOPA_050,GLTRSK,13,EMPRI,PUB, ,AUC,,, ,O,2021-09-22T13:46:30.000,TVJV,,DHP
S184,917,6512,6571,{DB386C6B-E406-4DE8-A727-ED4451A38462},1250,VOPA_050,GLTRSK,9,EMPRI,PUB,Cleared from building by proprietor of building,AUC,,,,O,2021-09-22T14:00:24.000,TVJV,,DHP
S184,918,6513,6572,{72FAAD36-7D09-4B77-947D-4712F338E0EA},1250,VOPA_050,GLTRSK,9,PART,PUB,BÃ¢timent ,AUC,,,,O,2021-09-22T13:59:32.000,TVJV,,DHP
S184,919,6514,6573,{F075699C-8F5F-4604-8845-6EF8F2D90587},1250,VOPA_050,GLTRSK,12,EMPRI,PUB, ,AUC,,, ,O,2021-09-22T13:45:36.000,TVJV,,DHP
S184,920,6515,6574,{1A31CBAC-880B-40A5-97C0-A6E453611156},1250,VOPA_050,GLTRSK,11,EMPRI,PUB, ,AUC,,, ,O,2021-09-22T13:48:32.000,TVJV,,DHP
S184,921,6516,6575,{2EFB09DC-AAB7-42F5-A7FC-D08E8C16323F},1250,VOPA_050,GLTRSK,12,EMPRI,PUB, ,AUC,,, ,O,2021-09-22T13:49:03.000,TVJV,,DHP
S184,922,6517,6576,{597EB286-BECD-4160-9767-04FA6F4D088C},1250,VOPA_050,GLTRSK,10,PART,PUB, ,AUC,,, ,O,2021-09-22T13:57:10.000,TVJV,,DHP
S220,923,6523,6582,{423DD371-97D9-4CE6-B04D-361E98E44221},431,VOPA_151,QUBI,7,EMPRI,PUB,,AUC,,, ,N,,,,DHP
S163,924,6525,6584,{92010A69-1AFF-4598-9E53-E13FC018FFD8},3497,VOPA_057,QURO,14,EMPRI,PUB," décoloration feuillage, déficience minérale possible ou stress herbicides",,,, ,O,2021-09-27T14:41:06.000,TVJV,,DHP
S174,928,6568,6628,{E1B8BF52-D60E-4827-985D-8C1EBA72EE19},375,VOPA_068,OSVI,5,EMPRI,PUB,Gator.  Tronc amoché,AJPRTR,2021,TVERTE,,O,2021-09-14T18:22:02.000,TVJV,,DHP
S173,929,6570,6630,{0FC82420-35A2-4BE7-B435-FB0D787667DA},370,VOPA_032,ACSA,81,EMPRI,PUB,"deux cavités importants sur br prim côté O côté supérieur, blessure sévère côté inf du br primaire côté N",HAFLSS,90,TVERTE,hauban à installer (br prim côté O à br prim côté N),O,2021-09-16T20:53:42.000,TVJV,,DHP
S201,930,6575,6635,{8F2C0AF3-2FA8-405B-8D5F-566F42BFBFA2},372,VOPA_087,GIBI,5,EMPRI,PUB, ,AUC,,, ,O,2021-09-20T18:35:00.000,TVJV,,DHP
S188,931,6588,6648,{8E4645E2-75AC-41FD-83B1-A953B5E19C93},4185,VOPA_116,GLTRSK,19,FOSSE,PUB,,AUC,,,,O,2021-09-29T13:28:32.000,TVJV,,DHP
S163,934,6600,6661,{C692FF96-4B14-4938-88F2-47AF4955CC39},25,VOPA_057,BENI,4,EMPRI,PUB,erreur d'étiquette disant bouleau jaune,RETUSE,2023,TVERTE,,O,2021-09-27T14:12:53.000,TVJV,,DHP
S228,935,6602,6664,{B49B42F4-37CC-44A1-AE15-B4CB80A03480},36,VOPA_057,PNST,1,EMPRI,PUB,"arbre possiblement planté par le résident, (cercis canadensis était mort)",,,,,O,2021-09-27T13:41:00.000,TVJV,,DHP
S223,936,6607,6669,{563CE788-0FB5-4CFE-92C9-1E610AB64CB7},21,VOPA_008,MASP,33,EMPRI,PUB,,ELCOMP,2024,,"Lampadaire, interfÃ©rentes, dÃ©gagement entrÃ©e",N,,,,DHP
S231,938,6665,6730,{B11C6B08-4519-43E5-93D9-64C97C9B4A6E},54,VOPA_118,BEPA,20,EMPRI,PUB,Dhp: 6 & 8,ELCOMP,,WEEQIN,"Trottoir, branches mortes, bÃ¢timent . 4e photo est Betula mort Ã  cÃ´tÃ© . 2 troncs",N,,,,DHP
S184,955,6756,6829,{06D6AF29-C54E-474F-8C32-FD8EA87DC7A9},1250,VOPA_050,SYREIS,8,FOSSE,PUB,Clairsemée,GRAGRE,2023,TVERTE,"agrandir seulement si l'arbre est encore en santé, sinon faut l'abattre ",O,2021-09-22T13:55:42.000,TVJV,,DHP
S184,956,6757,6830,{68BDC5FD-39D1-496E-ADEA-63C83EA49FA0},1250,VOPA_050,SYREIS,3,FOSSE,PUB,,REMPLA,2022,TVERTE,plantation mort ,O,2021-09-22T13:52:49.000,TVJV,,DHP
S248,962,6772,6854,{A7D634FB-F37E-422E-86B0-786A137BD908},467,VOPA_081,ACPL,59,EMPRI,PUB,,,,,,N,,,,DHP
S156,966,7304,0,{B81F220E-0433-4638-9EEE-10C48EF5EEBC},250,VOPA_067,PIPU,16,EMPRI,PUB, ,AUC,,, ,O,2021-09-09T18:20:30.000,TVJV,,DHP
S156,967,7305,0,{EDDB4BA9-3408-4D44-B117-A4CEEE77D541},250,VOPA_067,MASP,4,EMPRI,PUB, ,AUC,,, ,O,2021-09-09T18:20:30.000,TVJV,,DHP
S159,968,7306,0,{0C4C27CA-DFB2-44ED-9197-8DE4B70F147C},239,VOPA_067,ACNE,29,EMPRI,PUB,muret,ABSECT,2023,TVERTE,arbre sauvage mal-situé (interférences voie publique et muret),O,2021-09-09T18:43:42.000,TVJV,,DHP
S156,969,7307,0,{CEB5B70F-6041-46A6-BCB9-927B1B8844A2},250,VOPA_067,PIPU,23,EMPRI,PUB, ,AUC,,, ,O,2021-09-09T18:20:30.000,TVJV,,DHP
S169,971,7315,0,{3D45FA5B-C92B-48B9-94E7-31189D401022},328,VOPA_109,PIPU,26,EMPRI,PUB,,,,,,O,2021-09-10T15:32:17.000,TVJV,,DHP
S158,972,7316,0,{20674E24-CB80-47FD-9071-4B6CA10F76F5},4385,VOPA_038,PRVISC,27,EMPRI,PUB,,INSPRE,2024,TVERTE,avancement du nodule noir ,O,2021-09-10T18:24:53.000,TVJV,,DHP
S242,973,7326,0,{DFD079EA-3D32-4D4F-AA60-534ADDD97D62},70,VOPA_111,PIPU,23,EMPRI,PUB,,,,,,O,2021-09-20T12:35:33.000,TVJV,,DHP
S242,974,7327,0,{C1CA9C4D-DE5D-4F78-894D-65A42027771B},68,VOPA_111,ULPU,"29,19",EMPRI,MIT,,,,,,O,2021-09-20T12:46:38.000,TVJV,,DHP_X
S165,975,7328,0,{C4EAB848-B862-48B2-9002-51D41756954B},250,VOPA_032,QUROFA,26,EMPRI,MIT,,,,,,O,2021-09-20T14:48:56.000,TVJV,,DHP
S181,976,7329,0,{88972FF6-72EF-4539-87FE-7BC08FB92A8F},258,VOPA_087,AMCA,11,EMPRI,PUB,,,,,,O,2021-09-20T19:47:35.000,TVJV,,DHP
S240,977,7330,0,{455A829A-7CB4-42F4-BB45-21B007A69D5E},431,VOPA_081,ACPL,80,BANQ,PUB,cavité sévère branche primaire côté S (inf),HAFLSS,2022,TVERTE,haubanage polygonale ,O,2021-09-21T15:13:11.000,TVJV,,DHP
S211,978,7331,0,{61EFAF93-A0FD-44A4-AF58-EAD8E42C1148},4129,VOPA_038,SYRE,"5,5",EMPRI,PUB,,,,,,O,2021-09-21T21:48:59.000,TVJV,,DHP_X
S187,979,7332,0,{3DE7FCCE-09DD-4AD8-A2E9-659922253DBA},0,VOPA_038,ACNE,9,EMPRI,PUB,croissance solitaire,AUTRE,2023,TVERTE,dégager arbustes de Nerprun,O,2021-09-22T13:24:14.000,TVJV,,DHP
S216,980,7335,0,{AF85EA84-B7EF-4787-ABC9-19BFAD5D9233},4101,VOPA_121,PIPU,15,EMPRI,PUB, ,AUC,,, ,O,2021-09-23T15:08:59.000,TVJV,,DHP
S197,981,7336,0,{2B18D783-39C6-4128-A52F-65EA143BCE11},340,VOPA_151,PIPU,5,EMPRI,PUB,,,,,,O,2021-09-23T17:47:26.000,TVJV,,DHP
